lib_name,version,commit_hash,author,commentary,date,link,is_present
ssri,^4.1.2,5cb9c22f51917ed7b05528faf2aeb7ff12eec9fa,ghybs,Add-WMTS-plugin-demo.-5945,2017-12-03T13:08:48+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,73bef08c559e7f31381beb818d587e88b2d83ae4,ghybs,ImageOverlay-accept-ImageElement,2017-12-03T13:20:18+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,39c3bf7ed3dda070c5bac67872e2d9d821cc0413,ghybs,Updated-plugins-file-with-L.DraggableEnhancer-under-Events,2017-12-02T22:56:52+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,9aaa8698dcf807f5fbe0dc32bdace4ba95022e34,ghybs,Add-a-plugin-to-add-WMTS-services-5943,2017-11-30T18:25:23+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,abb14f0b8c5bdfe7506e9840e08560103cdc9d42,ghybs,Docs-add-mouseup-event-to-interactive-layer-5941,2017-11-28T09:20:11+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,623fa6161e25338a85bbd05c229e632d542c0797,Jan,add-addTo-function-to-Handler-5930,2017-11-27T19:40:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,30d7b8997d594aa3961f0ecf82d561d7bf0f5338,Žák,Optimised-images.-Saved-1.1-MB-out-of-9.7-MB.-22.3-per-file-on-average-up-to-62-5936,2017-11-22T15:33:24+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b22ca31716fde375794bce28d1694eb44934e27c,ghybs,Tweak-legacy-option-in-rollup-config-5929,2017-11-20T10:34:18+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,67ab617f82ed6e2eae234e5e6166eb3e045d35ae,Sumit,Merge-pull-request-5925-from-andyyaldoo-patch-1,2017-11-18T09:13:38+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,047780659b3da602c5432f33f217f49d6070c962,Kumar,Update-extending-1-classes.md,2017-11-18T15:55:34+08:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bc3a168de87c92a923a389dc0c0c0613e60b3827,Patrick,Revert-Enable-mouse-events-on-multiple-canvas-renderers-5752-5924,2017-11-17T16:15:21+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1da6222cfbebf40e6b8534e390fca951db534097,Cate,added-check-for-noMoveStart-option-in-map.flyTo-5923,2017-11-17T16:08:26+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4c0c3acdd63707a2c2234a4b02d80f2afe0e7d3f,M.Çağrı,Enable-mouse-events-on-multiple-canvas-renderers-5752,2017-11-17T16:06:20+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d6739c20c1b1dfae183288f191d1937ddbb68f4f,Tepebaşılı,5921-Remove-touch-based-click-tolerance-5922,2017-11-17T14:36:23+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1d8cc53408b0c4dce54bf061f11a7164b0dc457f,Andrew,Merge-pull-request-5918-from-aaronplanell-master,2017-11-16T19:15:47+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,127c023f18b0728c08d2c38050106b8f35e183f5,Cherniavskii,Fix-function-_animateZoom-if-redirects-in-the-middle-of-a-transition-flyTo,2017-11-15T09:21:59+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ceb41bca98ac54cbb70feced26bcdaca427a33cc,Thibault,Set-_tilezoom-to-undefined-instead-of-null-5888,2017-11-13T14:27:52+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,abc3bf3027de82850f20a83854968ee366cd3bcb,Coupin,update-playground-link-5910,2017-11-11T20:49:29+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,a5a8f44ed2930f0ca5d3efc2382af6f4db498695,ronikar,Updated-building-instructions-5908-5911,2017-11-11T20:48:45+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,39245dced0e5c329ad633a8db263459944448b30,Roman,docstrings-renamed-Zoom-Pan-to-zoom-pan-5905,2017-11-10T09:13:12+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e04bb8bb1d03d51496dacff8bbb1ec4bb61b334e,Zoller,Merge-pull-request-5903-from-briannaAndCo-master,2017-11-09T19:57:41+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4a10843d8e87943167e0a899efce6625d706adeb,Dave,Added-Leaflet.Antimeridian-to-the-plugin-list,2017-11-09T10:35:48-08:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,44e43fd5a804607d058d942957e91be7f4586f69,Leaver,Merge-pull-request-5901-from-murb-patch-1,2017-11-09T18:43:07+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,96164fcff0934a8c60e7fc46ba01ce968a6c08d7,Andrew,add-typeof-check-to-checkDeprecatedMixinEvents,2017-11-09T10:10:41+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,52bd90c27c4d506a2a4ec8a452d88d103792254c,Cherniavskii,Update-plugins.md-5862,2017-11-01T12:59:49+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,8e32e31ef8d3bf8b2870a0a29f30b36ee7e03397,Elias,Make-editors-use-source-instead-of-minified-5887,2017-10-31T18:45:34+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,87f81bcb0165654acce223f69b733fbec10ca691,Ojala,Add-a-link-to-YAGA-leaflet-ng2-demos-5889,2017-10-31T18:45:02+01:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,875ed3dfe1ad33f29246ad463b6b1b64baab32e2,Elias,Fix-Map-stopLocate-on-map.remove-5893,2017-10-31T17:46:28+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,cf518ff1a5e0e54a2f63faa144aeaa50888e0bc6,Ojala,Docs-Map-typo-on-Map-Geolocation-watch-option-5894,2017-10-31T17:37:49+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,8dbc4fc9d787db611f84d1f24ad86fc0cb5171b7,Elias,An-event-target-is-considered-a-marker-if-it-has-getLatLng-and-no-or-small-radius-5885,2017-10-30T19:39:33+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0bcccb0190c471fba09f04c3b10e3ce14285a82e,Ojala,Stop-animation-before-destroy-map-5876,2017-10-30T19:38:49+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,50b77520b3aa6e8e135965079a1ff345fedf804e,Elias,Removed-trailing-spaces-5890,2017-10-30T16:30:12+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f6e1a9be91fdfd1143d05799fdb7cef0b216ceaf,Ojala,Clean-up-and-document-event-propagation-properties-5880,2017-10-27T16:18:12+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c5cbbf817469964cfadef366a7290f423d0528ab,Elias,Added-Leaflet.Canvas-Markers-plugin-5870,2017-10-27T14:24:35+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ce1326912eb82d5b4162c7eafdd3c1fce384efb3,Ojala,Fix-for-WMS-on-Leaflet-when-using-Polar-stereographic-5618,2017-10-27T13:08:35+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,118edb9a99aa886ed2ce18911d2bf9690c1641c4,Elias,Removed-master-reference-and-standarized-dates-5882,2017-10-27T12:45:33+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,59d1dea13522359ad6967dd523283f40b72fef43,Ojala,Add-notes-to-classes-which-don-t-inherit-Class-5878,2017-10-27T08:27:41+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ca6aff029588596f8bf0fd1c68647c795780dd4a,Elias,Add-license-to-route-5879,2017-10-26T23:30:08+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0f5507d2a74173ab8a62425f3820877594bea7e3,Ojala,Add-license-to-route,2017-10-26T23:16:20+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4bbec02d1464acdcdb45e54b9c1bc1512c470520,Elias,Merge-pull-request-5877-from-Leaflet-document-custom-options-data,2017-10-26T22:37:33+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c64ae48e1a6745bacadf3a24839735205854f891,Ojala,Clarify-that-any-option-keys-can-be-used,2017-10-26T22:32:01+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,fb613bcaedb0fc4c473da25c02102b11e05f406c,Elias,Round-pan-offset-towards-zero-5858,2017-10-26T15:35:35+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d9846d106bd98dbbc6e7e3ad59903d14d086ca10,Ojala,skipIfNotTouch-instead-of-overriding-Browser.touch-5869,2017-10-26T15:34:31+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f83b5347f54bc232448fc52d4b80cc8c54037e21,Elias,update-happen-to-0.3.2-fixes-Popup-tests-in-FF-and-Chrome-5872,2017-10-26T09:06:13+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b5cc500de6dd6f5803a85914a0b32dfbd27a1ec4,Ojala,Redirect-to-Plunker-Codepen-and-JSFiddle-5868,2017-10-25T08:53:35+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1681cca36945797da6a469efe6837bfb2974fa6b,Elias,Add-YAGA-leaflet-ng2-plugin-5867,2017-10-24T19:03:00+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1595b289ead51009808cb322e9a923598750d39f,Ojala,add-icon-popupAnchor-option-test-for-nonPhantom-browsers-5865,2017-10-23T15:29:28+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7e5cbceaa5ae07bde6b5912ec60a3bf04ddf82de,Elias,add-namespace-to-svg-factory-5864,2017-10-23T12:17:19+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,919ead4288b371deb57bc82cc6f94db38e4ef81c,Ojala,Options-for-LayerGroup-5792,2017-10-23T09:16:24+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,14fc98cb52ab1b210b4a22cdc33f8088afce0eed,Elias,Merge-pull-request-5859-from-Leaflet-fix-circle-bounds-calc,2017-10-21T12:47:12+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,dd4667db61cb177db46ec918e8b9e87e6660091c,Ojala,Merge-pull-request-5861-from-danwild-plugin-leaflet-velocity,2017-10-21T11:13:05+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,01f9274768b0c7fc8dd467780578992d9d42e987,Elias,Added-leaflet-velocity-to-plugin-list,2017-10-21T09:27:50+11:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,6eb936d03d0293e1eb2897a31f5df10bb119fcce,Ojala,plugins-add-Leaflet.ActiveLayers-plugin-by-vogdb-5857,2017-10-20T14:53:13+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,47a9df194b31a1ff8228333842423edcb1ef5bb1,Vladimir,Round-circle-radius-in-renderer-instead-of-layer,2017-10-20T14:51:48+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,a9742e0d4ba3e2c925455c0ee4755793b639bcd4,Agafonkin,Update-docs-for-L.DomEvent.off-5855,2017-10-20T08:29:21+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,38b3fdec80d512ae9bba2773cbe7c390933ebc3c,Vladimir,Docs-MapPanes-add-class-names-links-to-panes-description-5850,2017-10-19T14:23:53+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4782eace28fa838b0dd572c159d07b7c02f40612,Agafonkin,Small-typo-5849,2017-10-19T09:07:55+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e63370ab4c84260d506acbb02dcdd3bfc2515925,Sergej,Docs-Download-use-proper-links-for-CDN-s-list-5847,2017-10-17T17:28:52+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c0bc8ffe711107854a609e9354cc4ebd823b825f,Orlov,Docs-Download-add-CDN-alternatives-5837,2017-10-16T12:09:40+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,8094d607ec982050931165251cad80bb9d878320,Jan,Fix-TileLayer-flyTo-test-5843,2017-10-16T09:58:25+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b54c2d4adf043397dacd3d7414734a9c9c8115bf,Pieter,fix-GridLayer-flyTo-test-5846,2017-10-16T09:57:56+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d76e5d03722582802031505f1cc6bbe2f4e890e9,Waagmeester,Docs-imagePath-absolute-path-to-path-5835,2017-10-11T18:31:45+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,9084c4a8a3c6869df8fbb1ad15e23c1fad2a4193,Denys,Docs-Changelog-fix-GitHub-URL-s-to-Leaflet-Leaflet-5836,2017-10-11T09:49:53+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,5e696a5ba5d1a9e606724498179382af6cc3fb17,Dovhan,Add-Leaflet-Swoopy-Plugin-5834,2017-10-10T12:44:55+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,45afd2d4622a08a3a7022af78095bd34dd2ada56,Baku,add-space-before-className-5830,2017-10-10T12:43:34+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,bb1d94ac7f2716852213dd11563d89855f8d6bb1,Denys,Use-zoom-parameter-if-passed-5822,2017-10-09T18:17:51+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,93be1ae0a72737e98fe5b61b8090174f7128cb61,Dovhan,Fix-docs-redirects-5824,2017-10-05T15:34:04+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,748905cbf53dbdd9fa013fe031cc3bd3855e44b6,Iván,reset-body-margin-to-avoid-scrollbars-5823,2017-10-04T16:33:04+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c5391e3fbb987d9c5fff5d95d6c49932fc1c3d82,Sánchez,use-zoom-parameter-if-passed,2017-10-04T17:49:40+05:45,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0f3aed37b90cce8f0207136ddb4d660fe58a01c0,Ortega,Fire-zoomlevelschange-when-calling-setMinZoom-setMaxZoom.-5230,2017-10-04T14:02:45+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d2f6a6cdcdb6d1a432d63d8e04c86d2b9b9d0402,Anton,Fix-map-styles-in-Extending-Leaflet-example-5819,2017-10-04T00:04:01+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,000f457fcb53e627c1e68ec1be0ae0a5fd0ef326,Joy,Update-DomPointer.js-to-revert-typo-5817,2017-10-03T16:43:12+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,11cbfa809576c3c6e7f3bcb8631e6cf6fc06c685,Supun,Change-Util.formatNum-default-to-6-decimals-5492,2017-10-02T18:36:59+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d9655a1e9a3488110fabaddf5d382124493368ba,Praneeth,Merge-pull-request-4506-from-Leaflet-layer-id-public,2017-10-01T19:16:45+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,78152c98040b870477cc25f4857c08ad3c406032,Yasunori,LayerGroup-Use-eachLayer-for-iterations-over-layers-5809,2017-09-30T16:58:10+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,3e3f9e89c43d4bdd10e438bb6f7a8e4e99d60aca,Kirimoto,use-run-alias-instead-of-run-script,2017-09-29T17:13:44+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7e49242aa28126c703072a6061161fced5e45135,elmarquis,avoid-installing-jake-globally,2017-09-29T17:13:44+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,64825cef8f6f9ea09d192554995fde7a1f894319,ghybs,Fix-zoom-when-map-container-is-scaled-5794,2017-09-29T17:11:14+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,899bdd43dec0b4f1ed7b22b6d89c17870be9b7b0,Mandy,Add-tileerror-tests-to-GridLayer-spec-5805,2017-09-29T17:04:48+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,2a324b0b94e601aa35a1dd5d73032769323a1c39,Kong,New-rollup-config-signature-5812,2017-09-29T17:01:24+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,33415fcbab563fd95dbf55eca862ae23dd3a8d6f,Sumit,Update-documentation-to-change-Haversines-Formula-to-Spherical-Law-of-5791,2017-09-24T12:51:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,8a433a2272864a1f3bd8a00c2c69dcdefbca1856,Kumar,Fix-typo-5793,2017-09-21T16:28:21+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,37b9947d5b9b01848e5d9bffe68b35fb9255e9e4,haoming,Correct-documentation-regarding-bringToBack-5788,2017-09-20T14:41:32+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,e5a3d5ecc360af77e291451172c60d4e3807cf72,haoming,Null-ref-fix-5736,2017-09-19T11:46:19+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,8ae4689a93df370001e70a472d79c106c5702896,Roman,Fix-map-not-rendering-when-images-has-max-height.-Fixes-5775-5778,2017-09-19T10:03:21+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,8bd557886001ed87df4ab4a2ae265ccb622e855e,Zoller,Fix-TileLayer-infinite-error-loop-5783,2017-09-19T10:02:34+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7d6046709b779e9e7b2c0c0eed246decca9ef9ec,Andrew,VideoOverlay-Fix-adding-css-classes-5785,2017-09-19T10:01:22+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ca6025c8bdc00f6bb08dad49948a36fee881a8ec,Cherniavskii,Comment-and-changed-back-width-as-I-read-it-wrong,2017-09-12T08:52:06+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,811cc7cf9ca325d3d838fa1d73ba1f71d81470f1,Baku,Changed-some-examples-from-viewport-length-and-width-to-percent,2017-09-12T08:52:06+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b8c1e6042416ed46a7f173a36244bcfd616d982d,Franz-Benjamin,Adjust-details,2017-09-11T20:01:40+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f90a55ec2081aa2ce524dd89cff204f220bb9b20,Mocnik,Changed-zoom-level-documentation-to-reflect-function-properly,2017-09-11T20:01:40+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,5d0f7ae438475dd30f217debb5bf9ab7bdfa6330,Franz-Benjamin,Add-plugins-SpeechBubble-5768,2017-09-11T13:42:34+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,29b64940b8a821fb78bafb693d699a9eb8eba60d,Mocnik,Add-leaflet-offline-plugin-to-the-list-5722,2017-09-01T17:23:03+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,79e8bf724c4da1d7a95f758026c974ae96dfbc5c,Matt,Updated-documentation-for-pad-method-to-accurately-reflect-the-function.-5748,2017-09-01T00:27:20+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b0e216aa54d2ee59cf4cae96d904288e1995dbaf,Steele,upgrade-deps-fix-indenting-5743,2017-08-31T08:58:42+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,88dd22cfe89a209d19c061a813e99669844a921b,ghybs,updated-features-and-added-demo-link-5742,2017-08-30T16:06:33+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,4e8b30a379ee905705b12a5c4f30a28feb255054,ghybs,plugins-Replace-the-old-Overpass-plugin-by-its-fork-5737,2017-08-28T22:10:20+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,6f1e9ce3d8e986593be67c12b8fe64a7ca7f8839,ghybs,Feature-optionally-allow-popups-to-not-close-on-pressing-Esc-5730,2017-08-28T16:11:54+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,0e36b948cd9950c74cef19b09754f4fb29cb9766,Andrew,Store-return-value-from-wrapLatLngBounds-5715,2017-08-28T11:40:47+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,a5e03adb45e2f6c560740f874f9d909e88e82ec7,Moritz,Change-two-links-to-the-GeoJSON-Spec-because-current-links-refer-to-an-obsolete-version.-5725,2017-08-28T11:40:11+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,14a2e94c9dc6b7a554b39ddb50bb82895eb0ee5c,Rich,Update-VideoOverlay.js-5731,2017-08-28T11:38:56+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,9b73d0da766d7f6fa2284d5b11ae1836faa0cbd0,Harris,Docstrings-Add-event-type-DomEvent.stop-5733,2017-08-25T10:01:03+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,819f1722afd31aa4ee17e6fe9b6a151f71e69b89,Dražen,plugins-add-Leaflet.Control.Layers.Tree-5721,2017-08-18T15:37:56+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,cbb89c1300dda6a8e860f6a85e8b4ce91c31d31f,Tutić,Cancel-http-requests-for-outdated-tiles-5615,2017-08-15T17:46:28+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,7730948cab3a66f60bfe8da4295846041c004bf6,louMoxy,Use-same-condition-for-adding-as-well-as-removing-double-tap-listener-5598,2017-08-15T14:53:39+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c78e5583e0a8879fdeeb64ca4a796b41d2c7c88a,Andrew,Remove-warning-alert-in-watch-bundle-5714,2017-08-15T11:39:53+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,fe3a340f1caea5af7af46d058b112ae1b555d649,ghybs,Update-LICENSE-5713,2017-08-15T07:59:14+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d54ec5f04adf00bc588b7008b48532a054d0fc59,Andrew,doc-wms-replace-http-demo.opengeo.org-with-https-demo.boundlessgeo.com-5712,2017-08-14T11:29:53+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,a03f41b2969df93c16d3ddc2285dda5662d8b242,ghybs,Add-documentation-for-PolyLine.closestLayerPoint-5701,2017-08-11T10:32:29-07:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,1491de5acde38d7e3ee45073845dfcbbabe8a334,Mjumbe,Merge-pull-request-5709-from-theashyster-fix-docs-spelling,2017-08-11T19:23:07+12:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,5ce473bab65be772e0cc6e25020c95ffba2fe5b2,Poe,Fixed-a-couple-of-issues-with-spelling-in-documentation,2017-08-11T10:15:12+03:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,64992d233efcf41d8a947d038052a4300d379a72,caleb,adds-leaflet-solr-heatmap-to-plugin-directory-5707,2017-08-10T20:27:43-07:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,147d86a203790c83baf62ccf2bb958544ea67420,logan,Add-step-to-release-checklist,2017-08-10T14:34:01+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f1c37ac9a69498c6bd63220e0eea2478743198bf,ghybs,Switch-download-link-to-version-1.2.0,2017-08-10T14:31:19+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b9c066af4cef416db7abda804abfe9d7b28f12ff,Andrew,feat-Marker.Drag-autoPan-implementation-5651,2017-08-09T14:18:13+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,5228a62a1cdd5ca5a6869e83779c388620659370,Jeffrey,No-inertia-if-drag-is-stopped-before-ending-the-drag-5690,2017-08-09T14:16:06+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b7cbcb39b85dfbf9e8227339fd92f298bbc3151e,Warren,issue-does-not-work-on-github-links-it-is-issues-5698,2017-08-09T09:06:01+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,411ffcced9528711b3005fb12f9414705749a24a,ghybs,Merge-pull-request-5697-from-jjimenezshaw-wrong-date-doc-index,2017-08-08T19:25:10+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,c63b014ff0b2f39030283c18c2ae3ffdf9604597,ghybs,fix-release-date-1.2.0,2017-08-08T19:15:18+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,d6b05fa1ed60039672419a596dae506f7335f5c4,Andrew,Fix-Missing-Tiles-Error-5381-While-Maintaining-Zoom-Experience-5622-5634,2017-08-08T16:38:34+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,2dc2e3e1fdf05b9e1ca868005a0dbe857dfc6801,Thomas,Plz-merge-Release-1.2.0-5688,2017-08-08T16:13:09+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,5223528fcd87a1b4e18cf491ff54c7c404221db8,Andrew,Bump-version-to-1.2.0,2017-08-08T15:46:32+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,969add49a979bf5ce75860b95afdc3cdf54f1b8d,Andrew,Fix-typo-in-docs-examples-zoom-levels-5695,2017-08-08T08:30:47+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,f04d7a5face8ac851039a156aabb40ea0ad83f6f,Andrew,Leaflet-CsvTiles-plugin-added-to-list-5679,2017-08-06T14:08:38+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,b51dfa3d614fc60ec9b88ac904bf202d64050dce,Andrew,add-overflow-x-hidden-to-.leaflet-control-layers-scrollbar-5691,2017-08-06T14:06:21+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,3803b090d4cc6f291997a2ded0fe0e421ad6bb3f,Andrew,ensure-copyright-banner-survives-minification-5682,2017-08-06T10:47:25+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,567f13a1a8ddd851e34e8baf9c38205f586f4c2d,Andrew,Throw-if-argument-to-addLayer-is-not-actually-a-layer-5689,2017-08-06T08:36:10+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,54ce147f3d62ca42d47cf1d0b4c5492318f89e71,Andrew,enable-to-pass-simple-array-to-the-method-setBounds-5687,2017-08-05T15:50:48+02:00,https://github.com/IntelligentMap/Cartographer,YES
ssri,^4.1.2,ce107a9f1b1f4a3d951e9014d495cfcb3aaeddfe,Andrew,remove-comment-in-Control.Layers.js-TODO-keyboard-accessibility-5684,2017-08-03T15:36:57+02:00,https://github.com/IntelligentMap/Cartographer,YES
